gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,gene_label,regulation,significant_fdr,significant_fdr_lfc,neg_log10_pvalue,neg_log10_padj
ENSG00000050767,907.9383234469329,4.706342588926411,0.8341754399775418,9.721659589779875e-10,2.07885255646572e-7,COL23A1,COL23A1,Up,TRUE,TRUE,9.012259590098392,6.6821763121038815
ENSG00000156222,492.0632360113974,4.684667954713397,0.8303708157312093,9.629647494052811e-10,2.07885255646572e-7,SLC28A1,SLC28A1,Up,TRUE,TRUE,9.016389610506797,6.6821763121038815
ENSG00000101336,97.78000042233859,3.5865041167091887,0.6324440798102903,1.1053264754346378e-9,2.2839274026115718e-7,HCK,HCK,Up,TRUE,TRUE,8.956509427374117,6.641317704780952
ENSG00000178568,279.52461555019784,-3.3011189488292763,0.5815217116035317,1.0900771157985e-9,2.2839274026115718e-7,ERBB4,ERBB4,Down,TRUE,TRUE,8.962542777489563,6.641317704780952
ENSG00000189056,127.53428495882956,-3.250998296778265,0.5721635959054598,1.10108313435849e-9,2.2839274026115718e-7,RELN,RELN,Down,TRUE,TRUE,8.958179889538588,6.641317704780952
ENSG00000023445,1389.3699145098121,4.00044801449043,0.7087715819346745,1.1197538182801331e-9,2.288030302019072e-7,BIRC3,BIRC3,Up,TRUE,TRUE,8.950877447967745,6.6405382281689915
ENSG00000168907,83.3558597338275,-4.141607995178552,0.733347148319457,1.163351501123951e-9,2.3254384897466805e-7,PLA2G4F,PLA2G4F,Down,TRUE,TRUE,8.93428904543131,6.633495143538788
ENSG00000166130,236.34348956766237,2.91755515105102,0.5119518540830159,1.1577570420131936e-9,2.3254384897466805e-7,IKBIP,IKBIP,Up,TRUE,TRUE,8.93638256874636,6.633495143538788
ENSG00000146411,80.78559537266396,-3.785297664097907,0.6727468450900559,1.204040757911428e-9,2.3778905270360149e-7,SLC2A12,SLC2A12,Down,TRUE,TRUE,8.919358811552923,6.623808143240692
ENSG00000117707,346.168478093806,-3.6670163649711798,0.6506167320800524,1.215452471676919e-9,2.3778905270360149e-7,PROX1,PROX1,Down,TRUE,TRUE,8.915262018879071,6.623808143240692
ENSG00000166278,212.17091559153667,3.2613900989439215,0.576568443249336,1.3015739028552408e-9,2.5195730603692503e-7,C2,C2,Up,TRUE,TRUE,8.885531167784462,6.598673043835233
ENSG00000008196,142.50654684103623,-3.6941375509935743,0.658351421614364,1.4543730603721345e-9,2.78603339377537e-7,TFAP2B,TFAP2B,Down,TRUE,TRUE,8.83732417856661,6.555013682368101
ENSG00000169550,97.70298084949324,-4.62991101878586,0.8316898877778788,1.4710371778425777e-9,2.788904505208763e-7,MUC15,MUC15,Down,TRUE,TRUE,8.832376351114858,6.554566356143026
ENSG00000196562,799.6722700688484,3.1446492422209413,0.5592665096314925,1.6445413151323613e-9,3.086032120947359e-7,SULF2,SULF2,Up,TRUE,TRUE,8.783955211443342,6.51059955789776
ENSG00000113361,3130.105024368508,4.006778963572625,0.7191642785522873,1.7315008614870598e-9,3.216394024519902e-7,CDH6,CDH6,Up,TRUE,TRUE,8.761577288036563,6.4926307533960355
ENSG00000135077,273.57712258436186,3.061405651467729,0.5463685131330509,1.8784424202655333e-9,3.454455610868316e-7,HAVCR2,HAVCR2,Up,TRUE,TRUE,8.72620211278809,6.461620383550012
ENSG00000123095,468.2396212485058,3.0483509935049646,0.5459976334738512,2.1087159472720833e-9,3.8395332940924365e-7,BHLHE41,BHLHE41,Up,TRUE,TRUE,8.675981917577086,6.415721562121651
ENSG00000049283,79.45292564919716,-4.545615273007352,0.8209987426874823,2.152637201612974e-9,3.88107824879045e-7,EPN3,EPN3,Down,TRUE,TRUE,8.667029158571411,6.411047601095252
ENSG00000166106,297.1078467212531,-2.9211360035070144,0.5253720711971641,2.4993297333015708e-9,4.462395514118047e-7,ADAMTS15,ADAMTS15,Down,TRUE,TRUE,8.602176444190968,6.350431939658063
ENSG00000135480,128.74679347650445,-4.475642980785639,0.8233363420861164,3.392850439002468e-9,5.99947303588994e-7,KRT7,KRT7,Down,TRUE,TRUE,8.469435284164941,6.221886894225644
ENSG00000105877,1976.0345541276854,4.836626417762648,0.8945091069441448,3.562374565603772e-9,6.210574079062292e-7,DNAH11,DNAH11,Up,TRUE,TRUE,8.448260418611554,6.206868253632508
ENSG00000173641,126.06846271482048,-3.7396949559050783,0.6865476886350528,3.6473191981442496e-9,6.210574079062292e-7,HSPB7,HSPB7,Down,TRUE,TRUE,8.438026227383636,6.206868253632508
ENSG00000163975,280.0913130966418,-2.8014811834530797,0.5093410859403135,3.6437901485496947e-9,6.210574079062292e-7,MELTF,MELTF,Down,TRUE,TRUE,8.438446642662598,6.206868253632508
ENSG00000160255,500.88729785746995,2.5180809656576577,0.45506749583952666,3.6317156116509533e-9,6.210574079062292e-7,ITGB2,ITGB2,Up,TRUE,TRUE,8.439888167069002,6.206868253632508
ENSG00000104413,60.61326766594125,-5.1086832108753395,0.950395062026715,4.721679812447871e-9,7.966210252377646e-7,ESRP1,ESRP1,Down,TRUE,TRUE,8.325903466728235,6.098748235430781
ENSG00000138772,107.98507935319954,-2.5210960588185665,0.46146712953315927,5.336552315106718e-9,8.921745188619323e-7,ANXA3,ANXA3,Down,TRUE,TRUE,8.272739228756057,6.049550184676206
ENSG00000140479,2131.8207246344855,4.187902240363545,0.7819109859712456,5.410330733016371e-9,8.96360199821361e-7,PCSK6,PCSK6,Up,TRUE,TRUE,8.266776185700511,6.047517435249092
ENSG00000107485,107.13017762107509,-3.279506628298218,0.6096107758446593,6.0998306596131695e-9,1.001570409198984e-6,GATA3,GATA3,Down,TRUE,TRUE,8.214682221483724,5.999318514915828
ENSG00000182107,126.86657045584366,-3.041429348524456,0.5646802890421814,6.230639715688462e-9,1.010088645421519e-6,CDC50B,CDC50B,Down,TRUE,TRUE,8.20546736092823,5.995640510843041
ENSG00000166927,391.2469478830903,2.7818877187771833,0.5140394730586755,6.261560934097507e-9,1.010088645421519e-6,MS4A7,MS4A7,Up,TRUE,TRUE,8.203317388744646,5.995640510843041
ENSG00000130940,280.97407172416797,-2.705645593681188,0.5010600745609014,6.5131852668515936e-9,1.041543278760007e-6,CASZ1,CASZ1,Down,TRUE,TRUE,8.186206568190578,5.982322679306111
ENSG00000075240,623.1903824540158,2.2351775849426097,0.40864181742282807,6.596735083944598e-9,1.0458099844288032e-6,GRAMD4,GRAMD4,Up,TRUE,TRUE,8.180670956254723,5.980547216243564
ENSG00000158258,373.6179205180731,-3.014169809277461,0.562037117237481,7.084284386066663e-9,1.1135041868356064e-6,CLSTN2,CLSTN2,Down,TRUE,TRUE,8.149704013148188,5.953308145656273
ENSG00000152661,595.9831578939687,2.771549152122752,0.5146293178738481,7.181573583349326e-9,1.1192299847270687e-6,GJA1,GJA1,Up,TRUE,TRUE,8.143780385327496,5.951080663395544
ENSG00000113532,371.54547493852544,2.8006028636550995,0.5219395194546059,7.988657826123e-9,1.234549726238672e-6,ST8SIA4,ST8SIA4,Up,TRUE,TRUE,8.097526180344605,5.908491412499058
ENSG00000101938,72.533931026196,-4.335691638186067,0.8247330492439146,9.219471852572453e-9,1.4128840614067284e-6,CHRDL1,CHRDL1,Down,TRUE,TRUE,8.03529395726342,5.8498934740729664
ENSG00000110680,54.01208177064815,-4.438912031955227,0.8441479834610391,9.915468921851907e-9,1.5056890472232724e-6,CALCA,CALCA,Down,TRUE,TRUE,8.00368674234046,5.822264708758668
ENSG00000163563,46.979155876634955,4.081925978528179,0.773177237661397,9.988801727092943e-9,1.5056890472232724e-6,MNDA,MNDA,Up,TRUE,TRUE,8.000486607321998,5.822264708758668
ENSG00000091972,115.49518542891386,2.371338720485352,0.44226738270818616,1.0372762145778896e-8,1.5508544378932837e-6,CD200,CD200,Up,TRUE,TRUE,7.984105580646823,5.809428962848143
ENSG00000112246,290.97031243806845,-3.758471405930527,0.719276420954005,1.132354834972116e-8,1.6793552754142913e-6,SIM1,SIM1,Down,TRUE,TRUE,7.946017461201635,5.774857417125793
ENSG00000004939,188.14585346796662,-5.165257790463002,1.0013420676365585,1.192480354483298e-8,1.7543770975158282e-6,SLC4A1,SLC4A1,Down,TRUE,TRUE,7.9235487670130285,5.755877050783007
ENSG00000178538,143.6789925253601,-5.116991022573604,0.989783740743853,1.2056974064892772e-8,1.7597440718522072e-6,CA8,CA8,Down,TRUE,TRUE,7.918761673274756,5.754550489154242
ENSG00000105929,141.82344317037484,-5.998045817966635,1.1689324884824843,1.2954736962105021e-8,1.8758867144339475e-6,ATP6V0A4,ATP6V0A4,Down,TRUE,TRUE,7.887571400668589,5.726793392386469
ENSG00000203747,430.54866909326665,3.2392058323184707,0.618284953291821,1.3387490577802526e-8,1.9234058728577223e-6,FCGR3A,FCGR3A,Up,TRUE,TRUE,7.873300821819084,5.7159290622288745
ENSG00000162065,297.7117430276859,-2.1470299478657604,0.40229942752750314,1.364001090382571e-8,1.944494577684921e-6,TBC1D24,TBC1D24,Down,TRUE,TRUE,7.865185282504361,5.711193263565532
ENSG00000196616,531.7448584877844,-4.6021991365204675,0.9026190274828313,1.7601384364830517e-8,2.4899189113017938e-6,ADH1B,ADH1B,Down,TRUE,TRUE,7.754453173187959,5.603814796256718
ENSG00000162433,636.4742324787757,2.238627784518246,0.4233297133963379,1.7937848200852346e-8,2.5181452550662185e-6,AK4,AK4,Up,TRUE,TRUE,7.7462296555252195,5.598919221942906
ENSG00000071909,130.06862457829962,-3.6571039099279354,0.71002576576649,1.8439689495204434e-8,2.5689840137637084e-6,MYO3B,MYO3B,Down,TRUE,TRUE,7.734246396278848,5.59023859824662
ENSG00000153395,904.6644435708243,2.8604051468772127,0.5496103555295124,1.896922311892633e-8,2.6033135310227998e-6,LPCAT1,LPCAT1,Up,TRUE,TRUE,7.721950455198437,5.584473524325167
