gene_id,NC1_count,NC2_count,NC3_count,NC4_count,PD1_count,PD2_count,PD3_count,PD4_count
ENSG00000146834,328,151,346,221,209,187,204,265
ENSG00000146842,215,73,69,102,144,84,133,112
ENSG00000146856,34,62,123,41,21,53,29,57
ENSG00000146857,0,11,5,0,0,0,0,3
ENSG00000146858,91,22,40,65,109,117,143,167
ENSG00000146859,235,140,114,126,643,248,421,651
ENSG00000146872,389,275,306,300,267,287,292,292
ENSG00000146904,152,62,168,114,28,29,37,16
ENSG00000146909,175,140,148,202,153,162,197,215
ENSG00000146910,2,11,30,0,0,0,1,1
ENSG00000146918,75,62,44,72,83,82,87,129
ENSG00000146926,5,78,188,26,5,12,15,0
ENSG00000146938,11,370,494,27,37,47,123,16
ENSG00000146950,293,157,484,176,44,144,225,172
ENSG00000146955,12,67,15,1,8,0,5,14
ENSG00000146963,647,263,54,546,349,390,289,344
ENSG00000146966,310,118,89,521,42,134,74,26
ENSG00000147003,77,11,0,107,87,329,19,244
ENSG00000147010,129,22,123,91,248,250,308,136
ENSG00000147027,451,50,108,828,1713,997,101,310
ENSG00000147036,8,235,351,32,42,39,23,47
ENSG00000147041,30,73,119,21,0,13,17,6
ENSG00000147044,305,134,341,271,398,344,272,265
ENSG00000147050,261,33,123,132,206,288,132,211
ENSG00000147059,14,90,168,9,4,3,8,4
ENSG00000147065,1950,78,291,1549,1985,2802,2417,1844
ENSG00000147081,5,56,89,7,2,15,8,4
ENSG00000147082,17,146,202,20,11,7,11,17
ENSG00000147099,137,34,94,130,107,122,125,175
ENSG00000147100,183,179,370,166,86,143,107,138
ENSG00000147113,168,146,578,151,309,824,271,75
ENSG00000147117,15,50,40,15,3,2,6,9
ENSG00000147118,96,22,40,69,91,88,57,176
ENSG00000147119,59,45,54,60,32,87,107,22
ENSG00000147121,63,56,119,85,98,110,97,148
ENSG00000147123,237,22,20,186,226,204,146,173
ENSG00000147124,133,17,114,83,106,158,134,161
ENSG00000147127,0,28,109,1,0,9,1,3
ENSG00000147130,340,146,232,303,190,226,160,378
ENSG00000147133,593,39,99,581,563,677,533,1070
ENSG00000147138,11,6,69,4,44,18,46,21
ENSG00000147140,968,11,44,919,1079,1289,767,1033
ENSG00000147144,58,151,252,97,11,10,37,80
ENSG00000147145,0,73,64,2,3,3,15,5
ENSG00000147155,90,6,25,95,97,41,71,75
ENSG00000147160,1,17,64,0,3,2,3,0
ENSG00000147162,3228,90,162,2522,3139,2359,2443,4231
ENSG00000147164,238,73,267,147,233,241,214,209
ENSG00000147166,11,34,69,24,0,5,4,22
ENSG00000147168,48,28,198,19,163,47,147,74
ENSG00000147174,54,22,99,26,11,20,11,74
ENSG00000147180,198,39,30,302,13,144,3,13
ENSG00000147183,0,50,44,0,0,0,1,1
ENSG00000147202,241,140,267,287,766,787,469,648
ENSG00000147206,7,56,212,5,0,4,13,0
ENSG00000147223,3,28,54,15,0,0,4,2
ENSG00000147224,142,0,35,78,161,142,157,107
ENSG00000147231,70,134,114,76,135,72,130,366
ENSG00000147234,12,207,518,30,24,22,8,6
ENSG00000147246,1,101,104,8,13,14,10,2
ENSG00000147251,621,0,15,426,409,317,352,978
ENSG00000147255,0,151,143,10,0,14,8,1
ENSG00000147256,0,84,119,2,13,4,5,3
ENSG00000147257,1289,78,69,961,44,18,15,2
ENSG00000147262,8,17,89,14,13,6,4,1
ENSG00000147274,1041,17,41,996,992,1211,620,1258
ENSG00000147316,174,73,64,152,130,146,148,179
ENSG00000147324,388,224,435,486,193,251,356,187
ENSG00000147364,219,78,59,138,316,138,315,380
ENSG00000147378,3,11,109,2,2,4,11,0
ENSG00000147380,0,0,20,0,0,2,0,0
ENSG00000147381,0,162,114,11,1,5,5,3
ENSG00000147382,77,0,35,47,30,22,49,9
ENSG00000147383,63,11,49,24,35,33,38,45
ENSG00000147394,227,39,188,102,77,103,59,51
ENSG00000147400,234,39,40,143,140,156,91,90
ENSG00000147402,14,291,415,23,16,30,28,7
ENSG00000147403,1936,78,430,1708,4969,5886,2432,2636
ENSG00000147408,135,123,153,237,298,249,239,80
ENSG00000147416,665,191,133,445,506,661,925,543
ENSG00000147419,289,168,109,176,108,124,160,74
ENSG00000147421,356,151,331,362,225,463,319,291
ENSG00000147432,0,45,20,9,6,7,11,3
ENSG00000147434,9,45,35,11,6,11,13,1
ENSG00000147437,23,6,5,41,14,56,47,38
ENSG00000147439,206,101,193,188,88,99,93,171
ENSG00000147443,8,11,54,27,62,64,71,38
ENSG00000147454,361,207,264,240,431,528,297,353
ENSG00000147457,164,118,148,181,177,240,278,155
ENSG00000147459,255,292,287,264,312,358,1388,594
ENSG00000147465,10,84,74,6,3,12,17,4
ENSG00000147471,300,73,15,215,164,313,184,97
ENSG00000147475,755,202,277,566,308,450,328,280
ENSG00000147481,10,174,64,7,6,12,22,4
ENSG00000147485,60,162,222,341,19,97,63,3
ENSG00000147488,28,549,306,25,23,18,84,20
ENSG00000147509,3,101,49,10,4,1,9,0
ENSG00000147526,2832,381,351,2416,1208,2137,1295,923
ENSG00000147533,137,73,59,118,176,200,126,51
ENSG00000147535,260,196,109,272,328,154,273,167
ENSG00000147536,29,84,99,25,28,35,26,14
ENSG00000147548,1161,359,385,928,896,827,670,724
ENSG00000147570,6,78,30,4,5,3,23,4
ENSG00000147571,7,118,148,1,13,5,8,2
ENSG00000147573,73,39,30,43,391,69,63,159
ENSG00000147576,125,78,79,173,33,22,37,52
ENSG00000147586,52,45,20,53,61,61,36,37
ENSG00000147588,11,50,109,20,1,13,20,2
ENSG00000147592,50,6,0,54,124,51,59,157
ENSG00000147596,0,34,79,3,3,8,9,3
ENSG00000147601,255,190,193,222,216,216,175,195
ENSG00000147604,1481,106,153,1365,3681,4545,1366,842
ENSG00000147606,601,73,15,623,11,1,14,15
ENSG00000147613,3,146,79,7,1,2,13,1
ENSG00000147614,232,6,15,157,3,4,13,1
ENSG00000147642,129,465,356,97,406,80,363,113
ENSG00000147647,6,78,89,18,648,251,206,547
ENSG00000147649,781,86,90,646,1529,1003,1100,536
ENSG00000147650,130,246,207,150,208,154,176,89
ENSG00000147654,181,6,30,109,192,120,89,67
ENSG00000147655,5,235,202,10,8,8,47,4
ENSG00000147669,100,17,15,109,106,121,56,27
ENSG00000147676,1173,95,114,437,77,75,32,27
ENSG00000147677,455,95,242,297,584,621,263,228
ENSG00000147679,127,45,54,128,156,163,75,86
ENSG00000147684,308,84,74,336,197,238,137,57
ENSG00000147687,49,17,49,38,71,56,26,51
ENSG00000147689,7,291,272,22,12,20,46,5
ENSG00000147697,0,0,40,9,3,2,15,3
ENSG00000147724,28,650,622,47,35,65,96,198
ENSG00000147789,131,168,281,201,209,143,148,126
ENSG00000147799,80,129,370,116,42,38,54,38
ENSG00000147804,100,62,168,83,14,41,57,13
ENSG00000147813,128,106,128,253,135,69,93,148
ENSG00000147852,601,308,326,468,352,273,303,273
ENSG00000147853,812,6,114,869,202,338,222,243
ENSG00000147854,451,146,59,482,411,560,310,366
ENSG00000147862,1038,398,326,976,1029,1798,620,978
ENSG00000147869,17,62,15,13,1,14,8,4
ENSG00000147872,248,62,89,144,2762,2214,672,5270
ENSG00000147873,0,28,20,0,2,1,5,1
ENSG00000147874,123,157,252,121,159,150,181,192
ENSG00000147883,17,162,247,56,59,86,112,54
ENSG00000147885,5,6,35,3,0,5,1,1
ENSG00000147889,0,174,114,28,71,66,73,96
ENSG00000147894,211,50,59,199,135,206,195,221
ENSG00000147896,2,17,25,0,0,0,0,0
ENSG00000147905,206,45,109,160,149,134,130,155
ENSG00000147912,130,336,306,127,42,69,86,33
ENSG00000147926,1,62,262,10,3,3,14,2
ENSG00000147955,107,50,168,94,34,90,85,38
ENSG00000147996,75,90,123,45,51,92,147,39
ENSG00000148019,208,213,138,248,108,133,105,134
ENSG00000148053,1261,936,844,2000,238,384,216,522
ENSG00000148057,51,45,5,20,9,10,13,11
ENSG00000148082,56,90,143,40,3,14,28,3
ENSG00000148090,287,67,10,271,98,187,94,142
ENSG00000148110,328,95,262,248,234,288,245,134
ENSG00000148120,946,275,237,935,235,468,255,514
ENSG00000148123,133,106,143,134,1,18,4,4
ENSG00000148136,2,28,35,7,0,1,6,2
ENSG00000148143,764,1021,1022,550,249,781,293,644
ENSG00000148153,187,118,99,130,139,129,70,82
ENSG00000148154,327,134,84,261,705,1047,806,701
ENSG00000148156,6,168,326,15,16,22,22,5
ENSG00000148158,244,521,652,293,371,556,319,476
ENSG00000148175,859,22,79,690,1631,1789,1316,825
ENSG00000148180,2407,314,360,3625,2181,5180,2151,1083
ENSG00000148187,211,22,44,169,96,162,89,132
ENSG00000148200,73,314,365,113,20,43,41,11
ENSG00000148204,15,431,518,55,9,29,63,3
ENSG00000148215,4,90,59,4,4,10,9,0
ENSG00000148218,254,174,212,213,182,166,198,140
ENSG00000148219,280,123,163,328,93,113,80,196
ENSG00000148225,80,98,89,77,14,48,37,67
ENSG00000148229,118,56,49,99,161,175,105,91
ENSG00000148248,743,106,217,611,698,817,995,490
ENSG00000148288,29,50,207,58,33,79,117,48
ENSG00000148290,89,0,25,72,33,71,47,33
ENSG00000148291,38,0,0,21,11,19,3,11
ENSG00000148296,165,33,63,155,75,74,133,61
ENSG00000148297,266,303,518,267,135,213,202,193
ENSG00000148300,91,30,89,84,79,121,94,74
ENSG00000148303,1574,90,94,1400,2366,4351,1648,2070
ENSG00000148308,203,106,143,235,127,198,153,140
ENSG00000148331,88,17,59,131,70,69,79,80
ENSG00000148334,180,34,94,284,84,133,171,156
ENSG00000148335,62,34,56,77,52,64,24,33
ENSG00000148337,221,50,84,235,123,157,188,276
ENSG00000148339,138,90,232,333,84,159,86,51
ENSG00000148341,737,403,425,893,192,241,336,333
ENSG00000148343,224,353,370,325,118,187,149,110
ENSG00000148344,42,16,35,39,112,13,161,115
ENSG00000148346,13,34,69,5,1,0,13,1
ENSG00000148356,116,50,89,152,55,69,111,144
ENSG00000148357,78,280,123,360,55,90,79,5
ENSG00000148358,698,201,153,493,435,474,411,425
ENSG00000148362,45,17,54,80,74,37,117,58
ENSG00000148377,2,22,10,1,0,3,24,1
ENSG00000148384,90,56,153,195,57,64,59,67
ENSG00000148386,8,39,20,1,1,0,9,0
ENSG00000148396,789,482,474,772,400,694,791,782
ENSG00000148399,134,56,285,154,55,77,142,98
ENSG00000148400,846,269,390,933,523,1394,1049,840
ENSG00000148408,5,106,232,17,4,5,54,3
ENSG00000148411,316,403,849,418,137,317,255,196
ENSG00000148426,187,230,104,111,24,49,28,49
ENSG00000148429,340,672,795,230,152,278,253,196
ENSG00000148444,148,112,40,98,126,116,115,130
ENSG00000148450,73,34,138,104,84,89,77,49
ENSG00000148459,17,0,0,19,10,23,8,24
ENSG00000148468,684,56,178,834,55,134,74,36
ENSG00000148481,230,22,40,187,160,205,87,131
ENSG00000148482,2,17,5,3,4,5,6,1
ENSG00000148483,0,0,30,0,0,1,0,0
ENSG00000148484,275,56,123,402,263,597,268,205
ENSG00000148488,43,78,35,26,0,5,0,4
ENSG00000148498,573,140,217,642,311,628,231,1203
ENSG00000148513,2,6,30,3,0,3,0,2
ENSG00000148516,640,151,202,366,446,1211,355,238
ENSG00000148541,40,168,69,95,50,161,56,25
ENSG00000148572,54,45,20,38,81,79,73,53
ENSG00000148584,15,353,420,50,45,344,91,273
ENSG00000148600,23,471,484,34,89,29,61,584
ENSG00000148602,2,123,114,12,4,13,15,2
ENSG00000148604,17,134,163,21,7,12,20,1
ENSG00000148606,231,134,198,194,150,158,184,308
ENSG00000148634,586,162,123,481,398,643,384,551
ENSG00000148655,32,252,143,50,50,105,66,55
ENSG00000148660,226,224,291,428,119,192,115,238
ENSG00000148671,148,78,15,488,623,1057,148,270
ENSG00000148672,1146,101,104,1173,952,1310,629,743
ENSG00000148677,0,34,44,2,1,4,13,1
ENSG00000148680,19,269,395,18,20,18,52,24
ENSG00000148688,91,213,69,96,86,131,86,65
ENSG00000148690,290,179,178,206,136,147,144,198
ENSG00000148700,1051,6,5,770,771,1256,414,609
ENSG00000148702,11,45,227,9,9,524,509,532
ENSG00000148704,26,246,351,28,6,6,57,6
ENSG00000148719,270,331,479,283,173,268,185,215
ENSG00000148730,1041,202,268,837,619,1091,461,951
ENSG00000148734,29,431,627,72,30,41,83,19
ENSG00000148735,3,56,10,9,0,0,6,2
ENSG00000148737,137,34,138,128,39,108,57,165
ENSG00000148773,70,1025,1012,79,136,75,259,450
ENSG00000148795,5,50,84,24,1,6,15,3
ENSG00000148798,10,134,30,10,12,6,34,2
ENSG00000148803,21,0,25,10,19,27,38,26
ENSG00000148814,107,263,410,160,49,135,70,167
ENSG00000148824,219,173,207,238,93,130,167,208
ENSG00000148826,0,17,99,0,2,1,3,0
ENSG00000148832,0,78,25,60,31,39,29,78
ENSG00000148834,224,45,49,87,188,235,214,107
ENSG00000148835,40,17,94,44,45,50,6,49
ENSG00000148840,148,162,256,139,105,199,174,149
ENSG00000148841,383,241,676,177,258,915,379,153
ENSG00000148842,467,1014,1294,465,153,183,287,358
ENSG00000148843,370,112,99,261,183,313,204,373
ENSG00000148848,78,178,320,29,69,64,260,198
ENSG00000148908,32,0,15,17,140,56,112,65
ENSG00000148925,158,140,30,164,164,232,137,110
ENSG00000148926,104,157,232,128,2913,1282,843,2242
ENSG00000148935,24,50,59,25,9,11,114,220
ENSG00000148942,23,213,133,32,181,375,295,1835
ENSG00000148943,505,34,44,454,458,654,303,286
ENSG00000148948,16,359,316,34,26,29,57,96
ENSG00000148950,21,17,15,29,35,41,23,62
ENSG00000148965,0,11,0,0,10,3,0,1
ENSG00000148985,68,291,267,58,42,55,79,64
ENSG00000149016,128,112,175,140,66,69,112,134
ENSG00000149043,19,280,370,44,33,6,57,5
ENSG00000149050,60,123,133,52,66,18,18,146
ENSG00000149054,62,78,84,28,111,16,64,28
ENSG00000149084,649,78,89,501,406,407,278,159
ENSG00000149089,105,185,277,84,74,79,79,51
ENSG00000149090,201,157,296,178,58,43,114,14
ENSG00000149091,155,375,706,206,284,354,410,703
ENSG00000149100,404,157,89,335,456,492,398,189
ENSG00000149115,648,527,760,640,308,452,688,940
ENSG00000149124,7,123,114,52,260,159,11,1003
ENSG00000149131,1042,39,133,833,768,717,652,1945
ENSG00000149133,2,56,20,10,0,3,10,7
ENSG00000149136,381,275,686,406,463,420,387,361
ENSG00000149150,93,34,44,74,32,22,33,19
ENSG00000149177,876,84,114,605,498,298,751,376
ENSG00000149179,97,157,114,78,74,66,84,161
ENSG00000149182,490,129,193,472,321,386,324,402
ENSG00000149187,1083,583,523,831,803,927,949,988
ENSG00000149196,107,17,0,65,117,105,93,91
ENSG00000149201,17,28,40,12,18,3,14,8
ENSG00000149212,1905,291,277,749,929,747,642,796
ENSG00000149218,874,280,128,488,960,706,500,356
ENSG00000149231,290,50,30,254,229,214,198,285
ENSG00000149243,25,95,123,37,6,1,36,3
ENSG00000149256,155,885,1180,432,578,179,170,1311
ENSG00000149257,463,140,252,479,1299,1572,2152,1031
ENSG00000149260,274,258,237,131,48,126,49,59
ENSG00000149262,128,34,10,173,224,199,158,252
ENSG00000149269,139,129,207,146,273,169,264,229
ENSG00000149273,1194,241,178,682,2165,2305,1089,745
ENSG00000149289,352,297,227,235,238,223,157,273
ENSG00000149292,204,202,193,212,125,113,73,252
ENSG00000149294,127,706,676,263,492,69,1085,2370
ENSG00000149295,5,134,212,5,13,5,14,2
ENSG00000149300,82,45,49,28,16,20,13,25
ENSG00000149305,0,17,30,0,0,0,1,3
ENSG00000149308,324,95,25,238,308,320,169,287
ENSG00000149311,2006,269,380,1428,3216,2128,1878,4330
ENSG00000149313,208,118,99,230,359,259,225,200
ENSG00000149328,40,246,178,83,163,110,111,182
ENSG00000149346,57,22,74,41,42,23,37,67
ENSG00000149357,123,90,84,118,127,139,204,143
ENSG00000149380,26,129,158,25,74,9,38,202
ENSG00000149403,39,230,301,42,23,25,96,44
ENSG00000149418,828,202,183,785,176,26,269,82
ENSG00000149428,798,280,242,631,1033,713,1727,490
ENSG00000149435,0,17,5,4,0,0,0,0
ENSG00000149443,0,28,10,0,1,0,1,1
ENSG00000149451,70,167,188,165,3,10,23,1
ENSG00000149452,23,751,746,56,20,110,54,9
ENSG00000149474,85,157,123,153,62,92,83,110
ENSG00000149476,204,196,286,228,127,127,115,211
ENSG00000149480,353,106,168,299,314,391,388,274
ENSG00000149483,163,96,122,154,86,92,161,124
ENSG00000149485,164,325,533,204,115,189,152,106
ENSG00000149488,23,45,109,13,11,15,15,7
ENSG00000149489,19,56,109,36,18,29,33,18
ENSG00000149499,146,196,202,199,141,289,277,290
ENSG00000149503,104,129,153,88,68,37,93,119
ENSG00000149506,8,11,99,7,37,7,15,5
ENSG00000149507,0,6,5,0,0,3,6,0
ENSG00000149516,3,11,59,2,0,0,3,0
ENSG00000149527,63,711,983,105,60,63,175,64
ENSG00000149531,6,28,25,4,17,17,35,18
ENSG00000149532,433,263,336,486,284,398,278,620
ENSG00000149534,1,22,15,9,13,15,0,2
ENSG00000149541,192,19,128,132,122,77,143,163
ENSG00000149547,242,39,30,211,301,293,218,169
ENSG00000149548,51,73,40,20,25,20,24,43
ENSG00000149554,33,78,25,21,19,11,42,53
ENSG00000149557,28,151,143,54,27,39,42,17
ENSG00000149564,641,118,380,366,393,581,305,115
ENSG00000149571,16,280,291,24,18,17,50,4
ENSG00000149573,355,174,207,128,384,703,374,173
ENSG00000149575,32,185,237,35,21,19,24,3
ENSG00000149577,203,392,459,285,210,177,378,396
ENSG00000149582,142,252,474,219,110,120,98,144
ENSG00000149591,484,129,474,5583,483,633,411,184
ENSG00000149596,23,278,138,302,114,94,209,657
ENSG00000149599,30,118,252,71,9,24,28,19
ENSG00000149600,121,50,54,128,107,120,138,169
ENSG00000149609,6,62,133,15,4,5,32,3
ENSG00000149633,28,280,612,69,26,30,68,5
ENSG00000149634,11,28,10,42,9,3,10,42
ENSG00000149635,0,101,222,8,9,12,9,2
ENSG00000149636,57,101,20,44,79,72,66,124
ENSG00000149639,1328,532,528,1727,397,878,788,979
ENSG00000149646,13,39,30,8,11,3,15,7
ENSG00000149654,4,196,242,9,1,6,33,7
ENSG00000149657,225,134,84,172,141,163,154,207
ENSG00000149658,274,134,114,306,163,187,327,207
ENSG00000149679,30,112,163,41,35,11,42,26
ENSG00000149716,121,263,578,173,82,75,147,103
ENSG00000149735,6,11,74,0,3,1,0,0
ENSG00000149742,5,34,114,4,3,4,3,4
ENSG00000149743,102,28,44,120,138,78,97,101
ENSG00000149761,164,56,198,141,180,103,174,168
ENSG00000149781,44,22,109,60,204,113,313,84
ENSG00000149782,155,28,99,193,140,130,123,169
ENSG00000149792,360,67,54,173,172,205,170,142
ENSG00000149798,88,190,143,73,49,65,56,6
ENSG00000149806,444,67,104,377,854,1030,516,262
ENSG00000149809,162,129,509,150,48,61,83,46
ENSG00000149823,536,157,227,732,642,798,521,811
ENSG00000149922,11,78,69,21,7,3,18,25
ENSG00000149923,155,39,89,96,176,214,349,193
ENSG00000149925,1857,179,563,1920,2770,3378,2801,3701
ENSG00000149926,20,95,198,15,2,22,18,2
ENSG00000149927,31,45,123,53,11,121,83,181
ENSG00000149929,97,112,232,99,53,48,77,80
ENSG00000149930,611,415,726,699,374,652,595,681
ENSG00000149932,244,39,25,208,260,266,281,254
ENSG00000149948,18,392,336,46,18,26,75,28
ENSG00000149968,0,28,49,2,0,3,4,1
ENSG00000149970,4,78,94,10,5,4,14,3
ENSG00000149972,31,146,49,68,5,7,15,2
ENSG00000150045,7,0,0,2,1,0,8,13
ENSG00000150048,8,179,74,35,52,58,52,12
ENSG00000150051,11,45,64,43,11,5,13,6
ENSG00000150054,555,62,79,352,13,47,33,6
ENSG00000150076,28,0,0,41,5,41,1,37
ENSG00000150093,3152,84,133,2814,3853,6001,2943,1471
ENSG00000150165,0,22,40,0,0,0,4,0
ENSG00000150201,818,0,5,234,3,0,0,0
ENSG00000150244,3,45,64,7,0,1,8,5
ENSG00000150261,2,45,54,2,9,3,11,2
ENSG00000150269,5,106,64,2,0,1,13,4
ENSG00000150275,15,269,291,33,7,13,50,18
ENSG00000150281,18,78,54,42,4,9,9,11
ENSG00000150316,235,78,59,123,246,285,119,145
ENSG00000150337,40,78,6,22,60,30,197,45
ENSG00000150347,637,459,469,704,673,1335,417,604
ENSG00000150361,5,190,153,6,12,19,33,11
ENSG00000150394,9,375,430,26,70,88,77,30
ENSG00000150401,142,56,183,102,30,67,36,103
ENSG00000150403,364,39,49,322,274,312,331,232
ENSG00000150433,126,339,434,139,63,73,86,86
ENSG00000150455,100,90,133,70,50,65,63,94
ENSG00000150456,23,0,30,28,20,28,13,7
ENSG00000150457,327,213,227,290,199,307,190,387
ENSG00000150459,408,62,138,367,279,313,216,159
ENSG00000150471,145,543,350,543,64,242,110,22
ENSG00000150477,276,403,375,342,104,188,134,267
ENSG00000150510,45,230,198,90,8,24,66,40
ENSG00000150526,80,11,15,85,72,78,98,128
ENSG00000150527,306,151,163,310,361,227,440,373
ENSG00000150540,280,50,69,257,320,442,179,237
ENSG00000150551,51,129,257,32,23,15,97,34
ENSG00000150556,78,34,49,86,3,5,8,0
ENSG00000150593,425,45,30,421,362,355,378,317
ENSG00000150594,78,235,444,89,12,35,47,6
ENSG00000150625,208,0,6,63,6,35,57,161
ENSG00000150627,167,34,64,145,84,67,47,274
ENSG00000150628,5,45,30,22,8,12,1,12
ENSG00000150630,41,11,44,41,53,114,107,34
ENSG00000150636,99,78,69,103,113,298,177,754
ENSG00000150637,48,106,49,19,37,49,71,62
ENSG00000150656,14,146,89,19,0,8,55,28
ENSG00000150667,17,6,15,19,6,14,23,35
ENSG00000150672,103,464,486,112,45,96,104,89
ENSG00000150676,3,50,64,2,4,0,4,1
ENSG00000150681,17,50,0,15,39,21,46,32
ENSG00000150687,452,415,602,893,1875,908,769,678
ENSG00000150712,427,112,193,370,340,418,180,432
ENSG00000150722,0,28,74,11,1,0,10,1
ENSG00000150750,1,84,188,3,2,5,20,1
ENSG00000150753,500,123,128,338,464,581,548,302
ENSG00000150756,140,39,30,100,61,75,69,99
ENSG00000150760,2312,41,51,1912,584,1263,617,949
ENSG00000150764,447,286,247,492,331,266,139,819
ENSG00000150768,311,134,138,276,250,245,214,169
ENSG00000150773,21,11,35,19,25,15,15,43
ENSG00000150776,157,224,114,139,234,183,172,148
ENSG00000150779,71,56,20,53,141,174,106,38
ENSG00000150782,76,45,20,21,125,39,106,82
ENSG00000150783,0,11,0,1,0,0,0,0
ENSG00000150787,104,45,0,109,62,74,68,72
ENSG00000150867,147,185,143,138,220,338,193,176
ENSG00000150873,14,50,99,7,4,18,26,14
ENSG00000150893,1080,824,834,1032,129,285,64,62
ENSG00000150907,526,118,198,315,269,426,177,175
ENSG00000150938,3331,252,222,3104,3049,2084,1911,2274
ENSG00000150961,314,123,59,135,421,360,761,326
ENSG00000150967,74,426,558,150,111,69,175,179
ENSG00000150977,60,39,49,65,51,167,72,74
ENSG00000150990,104,112,128,109,134,114,197,242
ENSG00000150991,2855,370,400,2183,7097,4676,4458,8572
ENSG00000150995,1577,235,286,1903,562,1079,1034,1214
ENSG00000151005,13,157,64,13,9,12,34,8
ENSG00000151006,42,246,499,72,52,62,112,296
ENSG00000151012,14,118,123,6,88,46,103,47
ENSG00000151014,7,123,69,9,71,67,111,66
ENSG00000151023,3,51,45,0,30,7,0,7
ENSG00000151025,17,291,464,46,14,34,56,10
ENSG00000151062,44,263,321,43,44,19,77,11
ENSG00000151065,60,67,69,53,66,58,27,96
ENSG00000151067,180,431,726,465,270,652,213,1915
ENSG00000151079,10,443,844,51,24,29,52,16
ENSG00000151090,409,633,538,364,94,97,68,157
ENSG00000151092,262,218,168,196,317,268,317,209
ENSG00000151093,59,73,40,64,27,25,47,55
ENSG00000151116,243,34,15,140,144,149,116,109
ENSG00000151117,111,179,444,143,118,63,195,103
ENSG00000151131,29,11,5,22,58,16,5,31
ENSG00000151135,377,67,198,332,398,455,313,279
ENSG00000151136,161,252,321,182,148,46,324,112
ENSG00000151148,584,420,430,459,391,368,323,543
ENSG00000151150,1809,958,889,1478,465,706,605,1911
ENSG00000151151,127,168,119,72,175,189,183,176
ENSG00000151164,5,50,0,1,2,5,4,12
ENSG00000151176,134,22,5,179,205,111,425,330
ENSG00000151208,371,319,405,556,417,324,286,2005
ENSG00000151224,17,146,356,12,7,3,84,16
ENSG00000151229,938,218,212,721,526,271,240,659
ENSG00000151233,355,190,153,207,292,295,198,470
ENSG00000151239,414,241,133,198,275,463,364,215
ENSG00000151240,300,185,143,539,173,350,204,805
ENSG00000151247,263,241,178,234,258,260,217,113
ENSG00000151276,800,594,879,797,245,701,308,105
ENSG00000151287,54,28,35,18,26,25,43,18
ENSG00000151292,281,112,40,252,320,350,190,300
ENSG00000151304,107,39,0,80,115,160,111,182
ENSG00000151320,219,510,558,613,196,134,140,283
ENSG00000151322,54,387,395,67,38,24,87,18
ENSG00000151327,220,118,148,155,158,204,231,146
ENSG00000151332,91,17,69,77,66,63,70,49
ENSG00000151338,220,95,79,187,62,117,128,229
ENSG00000151348,552,134,54,441,757,577,803,319
ENSG00000151353,186,325,306,146,176,206,158,136
ENSG00000151360,16,0,89,6,0,2,23,0
ENSG00000151364,72,42,79,45,25,59,20,43
ENSG00000151365,0,6,30,11,6,0,4,2
ENSG00000151366,383,67,133,280,213,232,195,118
ENSG00000151376,227,118,183,384,304,194,222,448
ENSG00000151379,6,95,25,5,1,0,5,4
ENSG00000151388,35,403,198,94,66,90,146,18
ENSG00000151413,195,78,84,124,116,91,143,109
ENSG00000151414,601,39,20,604,517,647,373,411
ENSG00000151418,23,0,0,31,0,0,0,0
ENSG00000151422,599,439,249,520,399,486,228,738
ENSG00000151445,122,45,99,138,87,111,74,99
ENSG00000151458,389,431,444,549,432,796,343,387
ENSG00000151461,485,13,17,381,268,315,178,417
ENSG00000151465,143,11,0,117,148,204,88,76
ENSG00000151466,114,73,84,146,116,185,152,191
ENSG00000151468,153,16,94,560,161,156,40,29
ENSG00000151470,56,291,272,97,96,52,63,88
ENSG00000151474,486,359,444,598,246,371,493,1639
ENSG00000151475,2,6,0,2,0,0,0,0
ENSG00000151490,36,308,395,27,53,92,131,115
ENSG00000151491,643,106,128,510,857,1164,502,919
ENSG00000151498,251,325,341,212,151,156,148,140
ENSG00000151500,108,28,123,102,80,94,60,70
ENSG00000151502,333,426,410,240,255,293,285,310
ENSG00000151503,164,342,247,160,145,154,212,173
ENSG00000151532,373,185,267,354,190,277,229,300
ENSG00000151552,111,78,44,58,57,88,93,59
ENSG00000151553,349,84,40,278,276,476,274,241
ENSG00000151572,15,39,30,4,6,72,14,25
ENSG00000151575,131,118,153,101,130,110,120,171
ENSG00000151576,205,134,143,129,170,130,214,109
ENSG00000151577,0,67,20,3,1,7,4,3
ENSG00000151611,157,409,237,108,109,144,61,105
ENSG00000151612,382,487,543,367,212,196,244,369
ENSG00000151615,4,118,133,17,3,16,10,5
ENSG00000151617,134,218,227,204,133,490,144,74
ENSG00000151623,1129,246,311,786,146,232,54,123
ENSG00000151632,124,224,198,81,4,33,40,27
ENSG00000151640,8,106,168,8,5,9,27,4
ENSG00000151650,1,123,153,17,12,24,29,28
ENSG00000151651,59,90,128,86,52,61,232,67
ENSG00000151655,21,11,10,4,0,5,3,1
ENSG00000151657,101,56,89,137,78,91,128,142
ENSG00000151665,77,146,94,83,93,75,106,82
ENSG00000151687,64,62,74,111,78,59,35,149
ENSG00000151689,112,56,99,46,98,168,135,76
ENSG00000151690,374,78,69,190,216,378,183,101
ENSG00000151692,435,134,304,355,66,175,101,92
ENSG00000151693,946,123,114,971,350,619,380,525
ENSG00000151694,337,78,109,166,216,391,268,183
ENSG00000151702,279,482,430,160,372,436,360,132
