gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,gene_label,regulation,significant_fdr,significant_fdr_lfc,neg_log10_pvalue,neg_log10_padj
ENSG00000174652,185.96750361874294,0.6785443013216798,0.45303009250239634,0.08582086949320304,0.2196890019459916,ZNF266,ZNF266,Not significant,FALSE,FALSE,1.0664070897312516,0.6581916841524221
ENSG00000132912,363.0319648171138,0.7840480464032342,0.5620086687810681,0.08588578327383252,0.21982457263824356,DCTN4,DCTN4,Not significant,FALSE,FALSE,1.066078719250369,0.6579237624825359
ENSG00000205301,13.859908646152807,-0.9558351193168368,1.0767014647177813,0.0859201275989622,0.21983811054741262,MGAT4D,MGAT4D,Not significant,FALSE,FALSE,1.0659050866784578,0.6578970172549997
ENSG00000142233,29.306304872186317,-0.9551140102165434,1.0581283931399428,0.08594420676352385,0.21983811054741262,NTN5,NTN5,Not significant,FALSE,FALSE,1.0657833924548694,0.6578970172549997
ENSG00000152439,118.7390943960732,-0.8731578731417671,0.6925397033077205,0.08592806852287826,0.21983811054741262,ZNF773,ZNF773,Not significant,FALSE,FALSE,1.0658649500984034,0.6578970172549997
ENSG00000052802,140.44418202530724,0.8377418280657821,0.6287404984407464,0.08590767400150169,0.21983811054741262,MSMO1,MSMO1,Not significant,FALSE,FALSE,1.065968039572181,0.6578970172549997
ENSG00000162981,241.82892140924065,-0.7573847301723551,0.535647202712089,0.08595084365611183,0.21983811054741262,LRATD1,LRATD1,Not significant,FALSE,FALSE,1.0657498561101946,0.6578970172549997
ENSG00000225556,17.26479717753039,-0.9025319157368077,0.7405570995764393,0.08598008192653073,0.21988231214419415,C2CD4D,C2CD4D,Not significant,FALSE,FALSE,1.0656021453992484,0.6578097049144872
ENSG00000174951,56.73187438116301,-0.8708136083631992,0.6870228413141934,0.08600008059487409,0.21990287571464606,FUT1,FUT1,Not significant,FALSE,FALSE,1.06550114175768,0.657769091244775
ENSG00000171282,325.887115144928,-0.7546983341705757,0.5334118374961148,0.0860248033594049,0.2199355114388233,ENSG00000171282,ENSG00000171282,Not significant,FALSE,FALSE,1.0653763114419694,0.6577046425046783
ENSG00000163116,27.62930187403144,-0.8385087453421317,0.635397123307226,0.08606281933998537,0.22000211949712692,STPG2,STPG2,Not significant,FALSE,FALSE,1.0651844309266851,0.6575731351710999
ENSG00000142798,4492.892213477596,0.9593176316642843,0.8518455912703925,0.08620652177912651,0.2201771363081143,HSPG2,HSPG2,Not significant,FALSE,FALSE,1.0644598772664076,0.6572277811442798
ENSG00000120952,18.628818101822453,-0.8328488346010593,1.2065996329871544,0.08619954542031245,0.2201771363081143,PRAMEF2,PRAMEF2,Not significant,FALSE,FALSE,1.0644950244533666,0.6572277811442798
ENSG00000151470,122.05680563840987,-0.8210818415363291,0.6141169230024534,0.08617758460244615,0.2201771363081143,C4orf33,C4orf33,Not significant,FALSE,FALSE,1.064605682544353,0.6572277811442798
ENSG00000213588,62.1524928103291,-0.7604843794523034,0.5388844071227892,0.08621509290672817,0.2201771363081143,ZBTB9,ZBTB9,Not significant,FALSE,FALSE,1.0644166994614561,0.6572277811442798
ENSG00000113384,325.02137457931036,0.7093865031414358,0.4824585912941388,0.08617510644007102,0.2201771363081143,GOLPH3,GOLPH3,Not significant,FALSE,FALSE,1.0646181714963774,0.6572277811442798
ENSG00000157240,616.0254718211953,0.5819186378221364,0.3710318719745505,0.08619990741241089,0.2201771363081143,FZD1,FZD1,Not significant,FALSE,FALSE,1.0644932006520929,0.6572277811442798
ENSG00000205667,10.5404379476677,-0.5209644453657727,1.090792815732256,0.08615917602815985,0.2201771363081143,ARSH,ARSH,Not significant,FALSE,FALSE,1.0646984630078293,0.6572277811442798
ENSG00000152464,37.1952638741466,-0.700233247342031,0.47633896279414184,0.08623183946398813,0.22018932626253007,RPP38,RPP38,Not significant,FALSE,FALSE,1.064332349599945,0.657203737397134
ENSG00000135333,246.77267085913329,0.7747633374200823,0.5494912235489408,0.08626438917521186,0.22024185991005776,EPHA7,EPHA7,Not significant,FALSE,FALSE,1.0641684485077145,0.657100134046327
ENSG00000115252,335.6444448869774,-0.8802374965857005,0.7081802167088201,0.0863059489112026,0.22031737929997444,PDE1A,PDE1A,Not significant,FALSE,FALSE,1.0639592681287546,0.656951243038173
ENSG00000174437,1340.9259723540333,0.71556057434808,0.48852270910448325,0.08635734453120442,0.22041798277985417,ATP2A2,ATP2A2,Not significant,FALSE,FALSE,1.0637007205894948,0.6567529765014255
ENSG00000115504,460.3196972941892,0.8103524713159335,0.593411096414822,0.08644596058328835,0.22061354636784244,EHBP1,EHBP1,Not significant,FALSE,FALSE,1.0632552954770964,0.6563678240255686
ENSG00000176236,10.640245447564634,-0.9501238655059265,1.1003887539886223,0.0864706738225045,0.22064599578130398,RPP38-DT,RPP38-DT,Not significant,FALSE,FALSE,1.0631311567725525,0.6563039495939174
ENSG00000135372,192.50720220654105,0.6954331366107057,0.4695755339675809,0.08650560450075155,0.22070450426870436,NAT10,NAT10,Not significant,FALSE,FALSE,1.06295575467505,0.6561888034079791
ENSG00000135976,434.20427363573185,0.9635521456861588,1.0708275772081723,0.08652792027273977,0.22073081617640233,ANKRD36,ANKRD36,Not significant,FALSE,FALSE,1.0628437345714277,0.6561370308569128
ENSG00000187912,11.708575544359098,-0.9051618891613491,1.16799651976261,0.0865543235235269,0.22073693102172512,CLEC17A,CLEC17A,Not significant,FALSE,FALSE,1.0627112335596705,0.656124999882517
ENSG00000173120,665.2941025024892,0.7074159839247874,0.4813526368597399,0.08654535644030474,0.22073693102172512,KDM2A,KDM2A,Not significant,FALSE,FALSE,1.0627562290763168,0.656124999882517
ENSG00000082516,180.32241582962962,0.9679291205370988,0.9627303352003884,0.08659182093781316,0.22080193941297616,GEMIN5,GEMIN5,Not significant,FALSE,FALSE,1.062523127489906,0.6559971163021929
ENSG00000148229,104.89155443602895,0.7189143781881119,0.49307612531215456,0.08660406282798043,0.2208025392217607,POLE3,POLE3,Not significant,FALSE,FALSE,1.0624617335902247,0.6559959365422133
ENSG00000152784,83.75942352181656,-0.8908179866612967,0.7283216033362592,0.0866327927172901,0.22084517023440045,PRDM8,PRDM8,Not significant,FALSE,FALSE,1.062317685345202,0.6559120940894689
ENSG00000171953,98.07240406136064,-0.6590161840193794,0.4388344572934355,0.08670650374228535,0.22100243989197887,ATPAF2,ATPAF2,Not significant,FALSE,FALSE,1.0619483254366953,0.6556029316281309
ENSG00000197921,15.250580518596035,-0.766996271738337,1.2032494727787644,0.08672293232336946,0.2210115799917204,HES5,HES5,Not significant,FALSE,FALSE,1.061866045954117,0.6555849706825327
ENSG00000136682,95.16229199447521,0.758994213964894,0.5349685674512377,0.08673412576401557,0.2210115799917204,ZNG1B,ZNG1B,Not significant,FALSE,FALSE,1.0618099946228368,0.6555849706825327
ENSG00000138674,898.9652808023111,0.9188780940862395,0.7742765405073199,0.08674915067926055,0.22101924092430056,SEC31A,SEC31A,Not significant,FALSE,FALSE,1.061734768492318,0.6555699169777289
ENSG00000136929,10.825986569033047,-0.7722465478314624,1.2073742246339974,0.08678972493212024,0.22109198524749846,HEMGN,HEMGN,Not significant,FALSE,FALSE,1.0615316880657184,0.6554270006409814
ENSG00000149133,13.125314538116932,-0.9315975575372656,1.128799420392972,0.08681737348105618,0.22113178647044646,OR5F1,OR5F1,Not significant,FALSE,FALSE,1.0613933571743346,0.655348825505896
ENSG00000080573,134.9254250325588,0.9666437210330593,1.0011550566323513,0.08687281347492833,0.221242354217412,COL5A3,COL5A3,Not significant,FALSE,FALSE,1.061116113138214,0.6551317288948288
ENSG00000264194,27.254410382793825,-0.8637648346477761,1.1898277339380048,0.08689607952677396,0.22124945417111458,ENSG00000264194,ENSG00000264194,Not significant,FALSE,FALSE,1.060999817087545,0.6551177920460258
ENSG00000164434,226.3264418858224,0.4825338047177657,1.0719050065710785,0.08689966326688203,0.22124945417111458,FABP7,FABP7,Not significant,FALSE,FALSE,1.0609819064238117,0.6551177920460258
ENSG00000164736,126.88044554901853,-0.847669595276071,0.6555703194188748,0.08694121290137095,0.22132459928795845,SOX17,SOX17,Not significant,FALSE,FALSE,1.06077430533798,0.6549703134053517
ENSG00000141543,222.29893196540974,0.6947756088415975,0.4697172862390745,0.08695429775585527,0.22132727138133956,EIF4A3,EIF4A3,Not significant,FALSE,FALSE,1.0607089479277938,0.6549650701183017
ENSG00000107566,251.68248442858146,-0.6927620323840901,0.4697991919138124,0.08700213770929603,0.22141839364433352,ERLIN1,ERLIN1,Not significant,FALSE,FALSE,1.0604700763015493,0.6547863042954754
ENSG00000101842,66.89308566394718,0.9621164656938372,1.037007371359423,0.08701537356925595,0.22142143627212077,VSIG1,VSIG1,Not significant,FALSE,FALSE,1.0604040109853328,0.6547803364652611
ENSG00000187682,11.223069970128325,-0.8704394863743359,1.1957748126183312,0.08703040382235995,0.22142904348273373,ERAS,ERAS,Not significant,FALSE,FALSE,1.0603290013401838,0.6547654159910007
ENSG00000164776,16.113997726608208,-0.9581903871466966,0.9327674133248307,0.08704861442636225,0.2214447391479875,PHKG1,PHKG1,Not significant,FALSE,FALSE,1.0602381372608856,0.6547346327697773
ENSG00000165240,280.04343459495124,0.823711529841425,0.6128881288671242,0.08709477927478114,0.2215240895010963,ATP7A,ATP7A,Not significant,FALSE,FALSE,1.0600078771405355,0.6545790397861088
ENSG00000137504,638.6063412057582,0.5646172825985782,0.35992362578542236,0.08710389837859855,0.2215240895010963,CREBZF,CREBZF,Not significant,FALSE,FALSE,1.059962407490309,0.6545790397861088
ENSG00000198900,342.6976701522262,0.8914863514355111,0.7189496338057042,0.08725428580638016,0.2218389817313198,TOP1,TOP1,Not significant,FALSE,FALSE,1.0592132319177978,0.6539621368916257
ENSG00000089820,246.07250058670783,0.7692948521779112,0.5456441899808713,0.08724967931765867,0.2218389817313198,ARHGAP4,ARHGAP4,Not significant,FALSE,FALSE,1.0592361605960285,0.6539621368916257
ENSG00000129667,202.7912743755883,0.7059994325435623,0.48133071608302586,0.08726390396108578,0.2218389817313198,RHBDF2,RHBDF2,Not significant,FALSE,FALSE,1.0591653617041021,0.6539621368916257
ENSG00000143418,635.131603849021,0.8035458858848045,0.5879518798725496,0.0872932581501797,0.22185226884767895,CERS2,CERS2,Not significant,FALSE,FALSE,1.0590192965147944,0.6539361254644931
ENSG00000101224,159.97492505176925,0.7074297019277446,0.48312630288833175,0.08728870334976323,0.22185226884767895,CDC25B,CDC25B,Not significant,FALSE,FALSE,1.0590419577871333,0.6539361254644931
ENSG00000160870,13.09727337342645,-0.9598437387038601,1.0130599962435594,0.08732586946566179,0.22190227975627247,CYP3A7,CYP3A7,Not significant,FALSE,FALSE,1.0588570815877185,0.6538382359361607
ENSG00000112561,142.33065930730697,-0.6845931566646827,0.4638915415744156,0.0873370691069005,0.22190227975627247,TFEB,TFEB,Not significant,FALSE,FALSE,1.0588013864020576,0.6538382359361607
ENSG00000248727,7.671154320886581,-0.900393011443801,1.1726800798067976,0.08740574295027248,0.22204608548908839,ENSG00000248727,ENSG00000248727,Not significant,FALSE,FALSE,1.058460031328142,0.6535568787185129
ENSG00000160233,38.82782853611294,-0.9377942658846702,1.0857045890244346,0.08746145302609608,0.2221569228107606,LRRC3,LRRC3,Not significant,FALSE,FALSE,1.0581833118531134,0.6533401488121828
ENSG00000161640,27.16327975228439,-0.9131991733379987,0.7785900880623081,0.08753720954122211,0.22228794303549773,SIGLEC11,SIGLEC11,Not significant,FALSE,FALSE,1.0578073016818357,0.6530840929247511
ENSG00000022277,246.3032870867832,0.8008893516136886,0.5855710015904692,0.0875255230537166,0.22228794303549773,RTF2,RTF2,Not significant,FALSE,FALSE,1.0578652852054422,0.6530840929247511
ENSG00000136111,629.5684563524576,-0.8585979976148166,0.6779259625141569,0.08755405146988302,0.2223000147081525,TBC1D4,TBC1D4,Not significant,FALSE,FALSE,1.0577237526039165,0.6530605085665548
ENSG00000171940,458.36891936023886,0.5409710385015891,0.34275666397039944,0.087588561267117,0.22235693562980147,ZNF217,ZNF217,Not significant,FALSE,FALSE,1.0575526073358397,0.6529493197397829
ENSG00000120254,81.33569698565132,0.9224814002251661,0.7897856564896806,0.08760786958813724,0.2223752548965968,MTHFD1L,MTHFD1L,Not significant,FALSE,FALSE,1.0574568805305968,0.6529135410997128
ENSG00000164385,33.52919515486408,-0.9282158080718486,0.8225959493020907,0.08763103552325852,0.22240335954633234,LINC01600,LINC01600,Not significant,FALSE,FALSE,1.0573420562814553,0.6528586567418958
ENSG00000133243,399.61673374339455,0.6792493092892001,0.45719758080293854,0.08768610887588067,0.22251242475885824,BTBD2,BTBD2,Not significant,FALSE,FALSE,1.0570692015756311,0.6526457336558319
ENSG00000100422,312.1720626057402,0.758270858133919,0.5361395048019328,0.08770404333048297,0.22252722914563766,CERK,CERK,Not significant,FALSE,FALSE,1.056980384334767,0.652616839765446
ENSG00000181619,149.5717765514643,-0.7991992173744282,0.593088522168207,0.08772702503160038,0.22255483381585472,GPR135,GPR135,Not significant,FALSE,FALSE,1.0568665980353351,0.6525629685494927
ENSG00000139508,153.04428536733636,0.6358183083311427,0.4187457990436353,0.08776385738061593,0.22261756375579683,SLC46A3,SLC46A3,Not significant,FALSE,FALSE,1.0566842969841581,0.6524405743170744
ENSG00000198601,21.978761840642434,-0.9077265245416668,1.1468498165852752,0.08785615672515701,0.22279022644451704,OR2M2,OR2M2,Not significant,FALSE,FALSE,1.0562277989032043,0.6521038650885977
ENSG00000259009,13.095864460208022,-0.6461843625584209,1.158526709267899,0.0878490833824278,0.22279022644451704,TPRX2,TPRX2,Not significant,FALSE,FALSE,1.0562627655748378,0.6521038650885977
ENSG00000114346,82.35522120859,0.7118399441690073,0.48883035984550643,0.08788634581667297,0.22283605398712478,ECT2,ECT2,Not significant,FALSE,FALSE,1.0560785924699465,0.6520145406936154
ENSG00000066032,25.788321184745005,-0.804598485567963,1.2004985700265833,0.08792494986633673,0.22287247802094173,CTNNA2,CTNNA2,Not significant,FALSE,FALSE,1.0558878706400163,0.6519435581756936
ENSG00000057149,16.531224983565018,-0.6499928838520227,1.1584967921516918,0.0879143380251901,0.22287247802094173,SERPINB3,SERPINB3,Not significant,FALSE,FALSE,1.0559402896882697,0.6519435581756936
ENSG00000151612,332.2506159203191,-0.5810548350112651,0.37541983979114746,0.08796789616957258,0.2229506078498401,ZNF827,ZNF827,Not significant,FALSE,FALSE,1.0556757944435768,0.6517913392575382
ENSG00000084764,92.36957034010177,-0.7486923981448435,0.5315359152631096,0.08798693862645801,0.22296814128986675,MAPRE3,MAPRE3,Not significant,FALSE,FALSE,1.0555817926619369,0.6517571865054014
ENSG00000114867,1032.2916657678727,0.8180556400575713,0.6029779138199602,0.08801332777546184,0.22300428462258792,EIF4G1,EIF4G1,Not significant,FALSE,FALSE,1.0554515580649708,0.6516867926914311
ENSG00000079387,67.57786101106903,0.9572280858441395,0.929193815909863,0.08805234959509489,0.2230565351408386,SENP1,SENP1,Not significant,FALSE,FALSE,1.0552590507975577,0.6515850482169055
ENSG00000096070,289.96080126931935,-0.6415689318299725,0.4269464128287571,0.08805820800013531,0.2230565351408386,BRPF3,BRPF3,Not significant,FALSE,FALSE,1.0552301567548892,0.6515850482169055
ENSG00000108469,278.2584835756692,-0.6853964317211148,0.46649076728023303,0.08809828377586125,0.2231273156091569,RECQL5,RECQL5,Not significant,FALSE,FALSE,1.0550325519050132,0.6514472594241316
ENSG00000112699,90.90364182510976,-0.7705937203621501,0.5566501739278414,0.08812564244627649,0.22316587229234708,GMDS,GMDS,Not significant,FALSE,FALSE,1.0548977039312593,0.6513722192700555
ENSG00000176020,103.421273834461,-0.8643281786375563,0.6882889398069858,0.08816759078510006,0.22324135956739505,AMIGO3,AMIGO3,Not significant,FALSE,FALSE,1.0546910263170823,0.6512253412404001
ENSG00000175203,230.90156048075795,0.7042314188883859,0.48193390937693603,0.08824205135587863,0.22339913607304626,DCTN2,DCTN2,Not significant,FALSE,FALSE,1.0543244044415832,0.6509185107165344
ENSG00000113621,379.8248189346307,0.9280732940022384,0.8075322011219903,0.08828658264773653,0.2234811087256538,TXNDC15,TXNDC15,Not significant,FALSE,FALSE,1.0541052933059276,0.6507591827018904
ENSG00000179271,85.40988303485415,0.8553348557268848,0.6646294845044656,0.08832390470747675,0.22350110867301007,GADD45GIP1,GADD45GIP1,Not significant,FALSE,FALSE,1.0539217394855123,0.650720318217162
ENSG00000197647,76.98878752163745,-0.775504429585062,0.5635792502877385,0.08833094387359637,0.22350110867301007,ZNF433,ZNF433,Not significant,FALSE,FALSE,1.0538871288192426,0.650720318217162
ENSG00000130921,155.52366480875904,-0.7338299531197489,0.5163066523741493,0.08831495048168847,0.22350110867301007,MTRFR,MTRFR,Not significant,FALSE,FALSE,1.0539657702379617,0.650720318217162
ENSG00000164112,35.5078919530306,-0.9494440585841614,0.9677968918455887,0.08837969024621194,0.22356293034770805,SMIM43,SMIM43,Not significant,FALSE,FALSE,1.0536475248895507,0.6506002065105112
ENSG00000145358,101.61592466411324,-0.8706918158527923,0.7013591095199079,0.08837359419942074,0.22356293034770805,DDIT4L,DDIT4L,Not significant,FALSE,FALSE,1.0536774816679177,0.6506002065105112
ENSG00000184900,189.98246405115145,0.8077426673865994,0.59681806315511,0.088409004573593,0.22360632569225353,SUMO3,SUMO3,Not significant,FALSE,FALSE,1.0535034992689991,0.6505159146747868
ENSG00000242247,262.76610811811287,0.9189512978489163,0.7859687522716127,0.08845020254342348,0.22363148738883912,ARFGAP3,ARFGAP3,Not significant,FALSE,FALSE,1.0533011682557794,0.6504670476708155
ENSG00000180425,26.008222548595135,-0.9178266363521792,0.8011167312214696,0.08847880337146778,0.22363148738883912,C11orf71,C11orf71,Not significant,FALSE,FALSE,1.053160759600438,0.6504670476708155
ENSG00000136770,172.16996196196567,0.8854607181732891,0.7162238154650183,0.08847903984892093,0.22363148738883912,DNAJC1,DNAJC1,Not significant,FALSE,FALSE,1.0531595988623645,0.6504670476708155
ENSG00000242485,116.76264718559459,0.835092099974249,0.6349301917426522,0.08845950053877229,0.22363148738883912,MRPL20,MRPL20,Not significant,FALSE,FALSE,1.0532555170788669,0.6504670476708155
ENSG00000116774,137.28645375380597,-0.6294824190766521,0.41577749348520737,0.08847975542366468,0.22363148738883912,OLFML3,OLFML3,Not significant,FALSE,FALSE,1.053156086517447,0.6504670476708155
ENSG00000182177,44.546210809531225,-0.9486602654464757,0.983697914986653,0.0885535564768911,0.22375106440225603,ASB18,ASB18,Not significant,FALSE,FALSE,1.0527939920428253,0.6502348900324892
ENSG00000128276,13.356547323107714,-0.8934834346082761,1.1636051385379382,0.08855235259293363,0.22375106440225603,RFPL3,RFPL3,Not significant,FALSE,FALSE,1.0527998963083842,0.6502348900324892
ENSG00000100075,189.2789533330951,0.8861382274445702,0.7167169470863788,0.08857938807334255,0.22375106440225603,SLC25A1,SLC25A1,Not significant,FALSE,FALSE,1.0526673242464353,0.6502348900324892
ENSG00000070159,405.93661783959055,-0.7990675279718638,0.5940693483897682,0.08856476801369421,0.22375106440225603,PTPN3,PTPN3,Not significant,FALSE,FALSE,1.0527390106219277,0.6502348900324892
ENSG00000140022,422.1536375814022,0.7492941633317272,0.5290727609334729,0.08859977273237418,0.22375106440225603,STON2,STON2,Not significant,FALSE,FALSE,1.0525673921220056,0.6502348900324892
ENSG00000196776,580.355760119914,0.7479398017055371,0.5261670443323664,0.0886000680248629,0.22375106440225603,CD47,CD47,Not significant,FALSE,FALSE,1.0525659446726416,0.6502348900324892
ENSG00000168824,38.21178889623155,-0.9483395430349425,0.9657784684257008,0.08862261404002576,0.2237577475672738,NSG1,NSG1,Not significant,FALSE,FALSE,1.0524554440311564,0.6502219183921039
ENSG00000150753,361.1203907578512,0.7478220860218744,0.527194525907578,0.08862704911800014,0.2237577475672738,CCT5,CCT5,Not significant,FALSE,FALSE,1.052433710507299,0.6502219183921039
ENSG00000153975,42.90153710569924,0.9572682638842023,0.954837991053175,0.08866919019780921,0.22383341218088007,ZUP1,ZUP1,Not significant,FALSE,FALSE,1.052227257862417,0.6500750847303486
ENSG00000188676,22.73637617794821,-0.9437802442184493,0.8943059618562228,0.08869935420853856,0.2238485123548262,IDO2,IDO2,Not significant,FALSE,FALSE,1.0520795421151636,0.6500457874911094
ENSG00000188396,9.83835764565485,-0.9343296520204986,1.1077806404639745,0.08869951655952249,0.2238485123548262,DYNLT4,DYNLT4,Not significant,FALSE,FALSE,1.052078747204394,0.6500457874911094
ENSG00000131148,110.38174064064198,-0.713224958300389,0.4938979928320524,0.08872789899075874,0.22388941581230148,EMC8,EMC8,Not significant,FALSE,FALSE,1.0519398021227016,0.649966436849566
ENSG00000155506,921.9779226978402,0.7010586281241421,0.4793230344083727,0.0887988564089152,0.2240377238798121,LARP1,LARP1,Not significant,FALSE,FALSE,1.0515926272224771,0.6496788482129876
ENSG00000126705,242.3411189017667,-0.7327740334045466,0.5196167044843282,0.08887046630974496,0.22418763723404797,AHDC1,AHDC1,Not significant,FALSE,FALSE,1.0512425410512893,0.6493883401311864
ENSG00000163638,662.0293226495927,0.6514651810403461,0.4334178283538135,0.08888856156186777,0.22420253012244523,ADAMTS9,ADAMTS9,Not significant,FALSE,FALSE,1.0511541217089153,0.6493594907061822
ENSG00000057757,124.70798306407791,0.5248239231011814,0.3316995495038805,0.08891337459686123,0.22423436078391085,PITHD1,PITHD1,Not significant,FALSE,FALSE,1.0510329063332033,0.6492978370780645
ENSG00000176454,80.54233909313497,-0.7312099552751856,0.5145694282312749,0.08894612433803553,0.22428619588324059,LPCAT4,LPCAT4,Not significant,FALSE,FALSE,1.0508729707422264,0.6491974550671471
ENSG00000137463,40.78955942662336,0.9552253200378231,0.9572870318533461,0.08902694320947073,0.2244572443459536,MGARP,MGARP,Not significant,FALSE,FALSE,1.0504785381149275,0.6488663732041831
ENSG00000176399,96.38622934200143,-0.8281031642046094,0.6350784227604933,0.08903836854288914,0.2244572443459536,DMRTA1,DMRTA1,Not significant,FALSE,FALSE,1.05042280621279,0.6488663732041831
ENSG00000183019,18.886262001012465,-0.9490821458689198,1.0095911233982104,0.08920118353436056,0.22471366646532748,MCEMP1,MCEMP1,Not significant,FALSE,FALSE,1.0496293833028905,0.6483705141852689
ENSG00000135862,1486.280777060895,0.8775638063672789,0.6954574478067946,0.08917470548051872,0.22471366646532748,LAMC1,LAMC1,Not significant,FALSE,FALSE,1.0497583163422493,0.6483705141852689
ENSG00000175221,191.93843018424482,0.8086886630853639,0.6013046456980011,0.08919847116683767,0.22471366646532748,MED16,MED16,Not significant,FALSE,FALSE,1.0496425892280943,0.6483705141852689
ENSG00000146426,101.86048111598896,-0.806305298482071,0.6049703729787292,0.08918788217809148,0.22471366646532748,TIAM2,TIAM2,Not significant,FALSE,FALSE,1.0496941485464004,0.6483705141852689
ENSG00000117419,134.9445343498944,0.654780128954392,0.43754859907136967,0.08917011655217603,0.22471366646532748,ERI3,ERI3,Not significant,FALSE,FALSE,1.049780665701595,0.6483705141852689
ENSG00000104728,397.1313120382453,0.7567627315863231,0.5397722074023428,0.08923818394694326,0.22474530303811102,ARHGEF10,ARHGEF10,Not significant,FALSE,FALSE,1.0494492764635766,0.6483093758392078
ENSG00000113387,375.5426587003769,0.6563115074300913,0.4389297714401901,0.08923570243103718,0.22474530303811102,SUB1,SUB1,Not significant,FALSE,FALSE,1.0494613533974824,0.6483093758392078
ENSG00000099817,206.35552183637967,0.7340273635906026,0.5141230985720925,0.08927253911560665,0.22480103989264774,POLR2E,POLR2E,Not significant,FALSE,FALSE,1.0492821127200926,0.6482016841234652
ENSG00000258405,60.548287929056336,-0.8618420720506267,0.6886907577147889,0.08937609109395513,0.22499955173534417,ZNF578,ZNF578,Not significant,FALSE,FALSE,1.0487786433369715,0.647818347128906
ENSG00000156218,361.61974796637935,0.7992698178545412,0.5902056294729138,0.08938807639904428,0.22499955173534417,ADAMTSL3,ADAMTSL3,Not significant,FALSE,FALSE,1.0487204084910855,0.647818347128906
ENSG00000150977,69.76939718488684,0.7260005174695389,0.5066734396735718,0.08937865428204081,0.22499955173534417,RILPL2,RILPL2,Not significant,FALSE,FALSE,1.048766188524212,0.647818347128906
ENSG00000091844,25.661740719399642,-0.9474807116807038,0.9944203568779112,0.0894344457149948,0.22500304080178646,RGS17,RGS17,Not significant,FALSE,FALSE,1.0484951802786633,0.647811612579692
ENSG00000126953,33.99114099033427,-0.8755030866705109,0.715197067011975,0.08943246400633247,0.22500304080178646,TIMM8A,TIMM8A,Not significant,FALSE,FALSE,1.0485048035805717,0.647811612579692
ENSG00000078061,130.97970272368067,0.7968346818204022,0.5872502426547158,0.08943840284181942,0.22500304080178646,ARAF,ARAF,Not significant,FALSE,FALSE,1.048475964859909,0.647811612579692
ENSG00000081870,62.592108639697656,0.6033445413348262,0.39401457297751075,0.08940205183704905,0.22500304080178646,IFT25,IFT25,Not significant,FALSE,FALSE,1.0486525137400733,0.647811612579692
ENSG00000057252,337.4599090620555,0.7923165244985397,0.5813501645553983,0.08951243766091564,0.22515849112080955,SOAT1,SOAT1,Not significant,FALSE,FALSE,1.0481166157208235,0.6475116703871329
ENSG00000172531,295.43447858456875,0.791094283245081,0.5801688057662249,0.08952585484772374,0.22516144292254373,PPP1CA,PPP1CA,Not significant,FALSE,FALSE,1.0480515233864107,0.6475059768741083
ENSG00000188153,272.648160223358,-0.9258666249395924,0.8554207657641697,0.0896550736669986,0.22542627503414603,COL4A5,COL4A5,Not significant,FALSE,FALSE,1.0474251282631903,0.6469954652318242
ENSG00000186889,17.18149534955831,-0.8723377772372868,0.703436231140247,0.08965567023380881,0.22542627503414603,TMEM17,TMEM17,Not significant,FALSE,FALSE,1.047422238467876,0.6469954652318242
ENSG00000196936,7.738504553540446,-0.9433103590282278,1.0612746570241707,0.0896981772429295,0.22550232118899158,ENSG00000196936,ENSG00000196936,Not significant,FALSE,FALSE,1.0472163821663951,0.6468489833896474
ENSG00000163568,18.506561614879136,0.9519405278703768,1.0012330052854699,0.08980742566171376,0.22574611234539588,AIM2,AIM2,Not significant,FALSE,FALSE,1.046687752524479,0.6463797200907808
ENSG00000158373,436.67230135175254,0.9530853388226268,0.9360530826535317,0.08986460640078849,0.22585897385684028,H2BC5,H2BC5,Not significant,FALSE,FALSE,1.0464113235220946,0.6461626493174103
ENSG00000223953,153.60505447507455,0.8260142225176806,0.6281332981714018,0.08990691254483212,0.22593442493843435,C1QTNF5,C1QTNF5,Not significant,FALSE,FALSE,1.0462069160013072,0.6460175919138185
ENSG00000079689,32.17146474640839,0.9294203278562475,1.1020788444648244,0.089952026394312,0.22601691015048472,SCGN,SCGN,Not significant,FALSE,FALSE,1.0459890486391068,0.6458590665592123
ENSG00000138709,209.05436217327951,0.7477812540397151,0.5311924581497477,0.08998511782484143,0.22606916896158932,LARP1B,LARP1B,Not significant,FALSE,FALSE,1.0458293103493657,0.6457586621696801
ENSG00000243725,94.22094787968119,0.6961852669482245,0.4780468394404056,0.09000677592238833,0.22607965192360027,TTC4,TTC4,Not significant,FALSE,FALSE,1.0457247946169879,0.6457385241427921
ENSG00000121578,160.44135682537333,0.6800177866371196,0.4624820949853925,0.09003846496402657,0.22607965192360027,B4GALT4,B4GALT4,Not significant,FALSE,FALSE,1.0455719177512106,0.6457385241427921
ENSG00000189013,6.073721889653137,-0.6586452929028412,1.161384172740957,0.09003134516109397,0.22607965192360027,KIR2DL4,KIR2DL4,Not significant,FALSE,FALSE,1.0456062609998134,0.6457385241427921
ENSG00000166959,9.877962749888043,-0.6157640267686809,1.1395315569432698,0.09001407017734044,0.22607965192360027,MS4A8,MS4A8,Not significant,FALSE,FALSE,1.045689600307599,0.6457385241427921
